body,title,url 
"

En Puebla se han registrado mil 241 muertes y 10 mil 227 casos confirmados de coronavirus al 29 de junio.

Además, el estado poblano se tiene registro de 10 mil 94 casos negativos y hay 4 mil 44 casos sospechosos. 

La tasa de incidencia de Covid-19 en Puebla es de 154.85 casos por cada 100 mil habitantes.

El semáforo Covid para el estado de Puebla está en color rojo.

La Secretaría de Salud del gobierno federal informó que al 29 de junio hay registro de 27 mil 121 muertos y 220 mil 657 casos confirmados acumulados de coronavirus en México.

Lee también: México presenta 4 proyectos de vacuna contra Covid-19

Cronología. Coronavirus en Puebla

10 de marzo. Se confirmó el primer caso de coronavirus en Puebla, cuando un proveedor externo de la planta de Volkswagen que viajó a Italia dio positivo en la prueba.

18 de marzo. El gobierno del estado de Puebla informó que una familia que viajó a Estados Unidos dio positivo en Covid-19, pero ocultaron sus síntomas y eso obligó a que 140 personas tuvieran que estar en cuarentena.

14 de marzo. La SEP Puebla anuncia la suspensión de clases a partir del 20 de marzo, como medida para prevenir contagios de Covid-19.

20 de marzo. Las armadoras Volkswagen y Audi, ambas ubicadas en Puebla, decidieron suspender operaciones debido a la pandemia de Covid-19.

25 de marzo. Miguel Barbosa, gobernador de Puebla, declaró que los pobres son inmunes al coronavirus. ""La mayoría son gente acomodada, ¿sí lo saben o no? Si ustedes son ricos tienen el riesgo, si ustedes son pobres no. Los pobres estamos inmunes"", afirmó Barbosa Huerta.

30 de marzo. Miguel Barbosa informó la reconversión de cinco hospitales del estado para que atiendan a enfermos de coronavirus.

29 de marzo. Se registra la primera muerte po Covid-19 en Puebla.

31 de marzo. La SEP Puebla anunció que la reanudación de clases se pospone al 31 de abril.

10 de abril. Puebla 15 muertos por coronavirus.

15 de abril. Mueren dos sacerdotes a causa de coronavirus en Puebla.

27 de abril. Un guardia fue baleado en una tienda del municipio de Cuautlancingo, tras pedir el uso de cubrebocas.

8 de mayo. El gobierno de Puebla anuncia que aplicará el programa Hoy no circula para reducir la movilidad en 20 municipios.

Los datos para este contenido se basan en el reporte y mapa de casos de Covid-19 que elabora la Dirección General de Epidemiología, y que se actualiza diariamente después de las 19 horas.

Con información de UN1ÓN Puebla

Casos de coronavirus en PueblaInfogram
",Casos confirmados de Covid-19 al 29 de junio en Puebla,http://www.eluniversal.com.mx/estados/coronavirus-puebla-casos-confirmados-de-covid-19-al-29-de-junio
,,https://www.avisooportuno.mx/vehiculos
"
A cuatro días de su debut en la Copa por México, el Cruz Azul tiene más de un problema por resolver. 
Fuera de los casos de Covid-19 y escasa condición física, La Máquina debe organizar la agenda interna. Robert Dante Siboldi no quiere exponer –hace bien– a los juveniles cementeros para este torneo amistoso, mientras que su director deportivo, Jaime Ordiales, no ve de otra. 
Pero no hay una idea conjunta, de institución, para tomar la decisión final. El entrenador tiene la libertad para trabajar, misma que pidió cuando Ordiales fue contratado en diciembre pasado. 
 

 

-
El timonel celeste, quien tuvo que modificar toda su estrategia de pretemporada por el aviso de último momento de la Copa por México, tomará la decisión de qué plantilla se concentrará para enfrentar a los Pumas el sábado y –en caso de que existan siete casos positivos de Covid-19 entre sus jugadores– podría verse obligado a llamar juveniles. 
A los organizadores del torneo les urge que les confirmen todos los resultados –que salen mañana– para determinar cuántos celestes competirán y tranquilizar el asunto.
Lo que no queda claro es si las cabezas del Cruz Azul se encuentran en la misma página.
LEER MÁS: Corren a Cruz Azul de instalaciones en Querétaro por casos de Covid-19
",Los problemas de Cruz Azul antes de la Copa por México,http://www.eluniversal.com.mx/universal-deportes/futbol/liga-mx-los-problemas-de-cruz-azul-antes-de-la-copa-por-mexico
"
Ginebra.- La pandemia provocó una caída del 14 % de las horas de trabajo en el mundo en el segundo trimestre de 2020, equivalentes a 400 millones de empleos a tiempo completo (48 horas a la semana), casi cien millones más de lo que se había estimado anteriormente.
La caída es tan marcada (la comparación se hace con el último trimestre de 2019) que ni siquiera una recuperación en la segunda mitad de 2020, que además es ""altamente incierta"", sería suficiente para volver a los niveles de empleo previos a la crisis sanitaria, indicó este martes la Organización Internacional del Trabajo (OIT).
En realidad, lo más probable, es que las pérdidas de trabajo se ahonden en los próximos meses, dependiendo de la evolución de la pandemia, de las medidas nacionales que tomen los gobiernos y de la cooperación internacional funcione o no, resume el último análisis de la OIT sobre el impacto del covid-19 en los mercados laborales.
También lee: En riesgo, más de 55 millones de trabajadores domésticos por Covid-19, advierte OIT
Hace poco más de un mes, el organismo técnico de la ONU había estimado que la pérdida de horas de trabajo equivaldría al 10,7 % (305 millones de empleos menos), pero dada la expansión de la crisis ese pronóstico se quedó corto.
La evaluación de la OIT expone el agravamiento de la situación del empleo en las últimas semanas y por regiones, siendo América el continente más afectado, con una pérdida total de horas de trabajo del 18,3 % hasta el momento.
Europa, que fue el mayor foco infeccioso entre marzo y abril, así como los países de Asia central llegan como el segundo grupo de países más perjudicados, con una reducción el 13,9 % de horas de trabajo, apenas 0,4 % más que China y el resto de Asia.
vcr/hm
",Pandemia de Covid provocó que se perdiera el equivalente a 400 millones de empleos: OIT,http://www.eluniversal.com.mx/cartera/covid-hizo-que-se-perdiera-el-equivalente-400-millones-de-empleos-oit
"
El conductor y crítico Alfredo Gudinni no está contento en lo absoluto con la más reciente versión de ""Rubí"", que en junio llegó por fin a Las Estrellas y protagoniza Camila Sodi, tanto que ha compartido periódicamente en sus redes sociales todos los fallos que encuentra: que si tenía que ser más manipuladora, que si ahora la están victimizando, que si los creadores no leyeron la original... Además, ha dejado claro que su favorita en dar vida al personaje es Fanny Cano, quien protagonizó la telenovela de finales de los 60.

 

De dónde sacan que la RUBI es maltratada por el marido? Pésima adaptación @RubiLaSerie_Of RUBI es una acosadora sexual del Dr. Alejandro. Lo persigue y él la rechaza constantemente, y hasta la jalonea para no caer en sus redes. Lean la original es fabulosa y no fumen Guarumo. pic.twitter.com/bs7NxKyZho
 — MAESTRO GUDINNI (@FGudinni) June 25, 2020


 

RUBI modelo? Qué ridiculez @RubiLaSerie_Of RUBI es ambiciosa y se casa con un millonario para vivir lujosamente en la Quinta Avenida en Nueva York. Y eso de casita en Cancún como Mori, menos. Denigrante!!! RUBI se casa para que la mantengan y es chichifa de lujo. Fanny Cano RUBI pic.twitter.com/wbxLFdmqXF
 — MAESTRO GUDINNI (@FGudinni) June 28, 2020

 

El Mijis anima a Patricia Navidad
Bien se ha dado a conocer Patricia Navidad por su gran actividad en Twitter, donde sus comentarios en torno al coronavirus y a distintos temas han desatado polémicas y cuestionamientos en torno a su salud mental. Recientemente, la actriz subió una publicación larga en la que decía que no iba a parar de dar sus opiniones y comentarios, y que ella, como todos los mexicanos, tenían derecho a hacerlo. Sorpresivamente, uno de los que le dio réplica fue El Mijis, diputado de San Luis Potosí, quien comentó ""Ánimo!, que vivan las libertades"".



 

Poco emocionan los autoconciertos
Todo parece indicar que no están emocionando mucho los autoconciertos, como el que se anuncia de Moderatto. Aunque los usuarios de redes sociales han mostrado cierta aceptación en regresar al cine en auto, no ha sido la misma reacción en torno a disfrutar un concierto a bordo de un coche pues argumentan costo de entrada excesivo para estar en “autosardinas”, preocupación porque no se respete la sana distancia o no se escuche o vea bien. “Para que me tape el de enfrente con el camionetón”, “¿en serio creen que se verá algo desde el carro?”, “¿Cinco horas en el carro?, (sin contar las dos de salida)”, ""Bastante ridículo el evento y luego para la porquería de grupo"". Habrá que esperar para ver el resultado de este primer intento.

al
 
","Alfredo Gudinni se acaba a ""Rubí""",http://www.eluniversal.com.mx/espectaculos/farandula/alfredo-gudinni-se-acaba-rubi
"
Rocío Nahle destruye la confianza de los inversionistas. De Europa a Estados Unidos, pasando por Canadá, la titular de la Secretaría de Energía genera zozobra, terror. Su obsesión por destruir todo lo que hizo el gobierno pasado en el sector de hidrocarburos y electricidad para instaurar una nueva política energética estatista que sólo se entendería hace 20 o 30 años ha hecho pedazos la certidumbre con la que los inversionistas están acostumbrados a jugar en cualquier mercado. El problema, sin embargo, no es sólo de Nahle y del Presidente que la respalda, sino de todo el gobierno porque el descrédito generado en el exterior costará mucho repararlo, mientras que por la vía jurídica, a nivel local e internacional, también se han comprado pleitos que muy probablemente México va a perder.
La nueva política energética del gobierno de Andrés Manuel López Obrador fue diseñada por personas que no tienen experiencia en el sector. Uno de ellos, el principal ideólogo de la contrarreforma, se llama Alberto Montoya Martín del Campo, actual subsecretario de Planeación y Transición Energética. Es comunicólogo de formación y ex catedrático de la Universidad Iberoamericana. Montoya Martín fue reclutado por Manuel Bartlett al inicio de la década actual para integrarse al denominado Frente por la Defensa del Petróleo, fundado por AMLO en 2008. A la postre, Bartlett, quien tampoco tiene experiencia técnica en la industria, se encargó de reclutar a otros académicos para elaborar manifiestos nacionalistas y así combatir la reforma energética implementada en el sexenio de Enrique Peña Nieto.
La ideología de los funcionarios de la 4T se combinó con la impericia y el revanchismo de Rocío Nahle, quien como legisladora de Morena enfocó su agenda a criticar todo lo hecho por el gobierno anterior, incluidos los pactos de inversión con empresas de Estados Unidos. No obstante, en más de una vez se ha visto exhibida ejerciendo las mismas prácticas, como cuando el gobierno mexicano acordó en lo oscurito con Donald Trump recortar menos producción de lo que la OPEP+ le pidió a México. También con la falta de transparencia en el otorgamiento de contratos por adjudicación directa en la refinería de Dos Bocas.
La cancelación de nuevas rondas de hidrocarburos, el freno a las subastas eléctricas y los cambios en los contratos con empresas de gasoductos fueron el preludio de lo que vendría. A finales de abril, el Cenace modificó el acuerdo para garantizar la eficiencia, calidad, confiabilidad, continuidad y seguridad del Sistema Eléctrico Nacional para darle a la CFE la prioridad en la venta de electricidad y ordenó detener la puesta en operación de nuevas plantas de generación de energía eólica y solar. La orden vino de la Secretaría de Energía, que días después hizo oficial la modificación con su publicación en el Diario Oficial de la Federación. La respuesta de los privados fue una ola de amparos y suspensiones definitivas a su favor. La Comisión Federal de Competencia Económica emitió una opinión sobre la medida y posteriormente una controversia constitucional ante la Suprema Corte de Justicia de la Nación, la cual fue admitida ayer, con lo que se detienen las acciones de la Sener.
No obstante, el problema ya no es sólo local; trascendió hasta las representaciones diplomáticas y cámaras empresariales de la Unión Europea y Estados Unidos.
A mediados de junio, el Instituto Americano del Petróleo acusó al gobierno federal de discriminar las inversiones de empresas estadunidenses, principalmente las dedicadas a la venta de combustibles y construcción de terminales de almacenamiento, lo cual viola los compromisos adquiridos por México en el Tratado México, Estados Unidos y Canadá (T-MEC) que entra en vigor mañana.
La queja la escalaron al secretario del Departamento de Estado, Michael Pompeo; al titular del Departamento de Energía, Dan Brouillette, y con el Departamento de Comercio, a cargo de Wilbur Ross. Por si fuera poco, este fin de semana los fabricantes estadounidenses de combustible y petroquímicos incluidos en la American Fuel & Petrochemical Manufacturers enviaron una carta al presidente de Estados Unidos, Donald Trump, manifestando su preocupación por las acciones tomadas por el gobierno de López Obrador, ya que consideran que amenazan las inversiones, ingresos y empleos de las empresas estadounidenses que tienen presencia en México.
Las quejas incluyen el retraso de los permisos para desarrollar infraestructura energética en el país, así como cancelar permisos de importación y crear vacíos y exenciones en las regulaciones, lo que favorece a Pemex, dijo Chet Thompson, presidente y CEO de la organización cuyos miembros generan 3.5 millones de empleos en Estados Unidos.
Otra carta que no ha trascendido públicamente, pero que también pone en riesgo la inversión europea en México y el renovado TLCUEM, la envió el lunes pasado el representante del Consejo Global de Energía Eólica (GWEC, por sus siglas en inglés), Ben Backwell, a la secretaria de Energía, Rocío Nahle, con copia al secretario de Hacienda, Arturo Herrera; al canciller Marcelo Ebrard; al jefe de la Oficina de la Presidencia, Alfonso Romo, y a otros integrantes del gabinete y de la Cámara de Diputados.
En la carta se habla de una “profunda preocupación por el deterioro del ambiente de inversión en energías renovables en México”. Backwell expuso que el país se comprometió a alcanzar 35% del consumo de electricidad con fuentes limpias en 2024, meta de la que aún está lejos con 8% de capacidad eólica actualmente operativa en el sistema eléctrico.
“Las energías renovables representan un polo de atracción de divisas relevante para la economía nacional con más de 17 mil millones de dólares de inversión, las cuales han desencadenado un ciclo de prosperidad y retornos socioeconómicos muy significativos en México. Tan solo el sector eólico ha inmovilizado inversiones superiores a 12 mil millones de dólares”, expuso.
Este ciclo de retornos para la sociedad y la economía está amenazado por decisiones políticas que han afectado los planes de expansión de las empresas, acompañadas de sucesivas disposiciones y actuaciones administrativas que han generado profunda inseguridad jurídica, agregó. “Esto afecta la certeza y perdurabilidad inherente al marco legal bajo el que se habían originado, poniendo en riesgo la continuidad de nuevas inversiones y comprometiendo la sostenibilidad financiera de las existentes”.
El representante de la GWEC, que agrupa a más de mil 500 compañías, organizaciones e instituciones de energías limpias con negocios en todo el mundo, añadió que el severo deterioro del ambiente de inversión en el sector se combina con el escenario agravado por la crisis del Covid-19, el cual ha situado al mundo ante un desafío económico y social sin precedentes.
El escenario no podría ser peor para México. Y no solo las organizaciones empresariales de Estados Unidos, Canadá y la Unión Europea están en contra del cambio de reglas por parte de la Secretaría de Energía, que en la mayoría de los casos es ilegal; en el propio gabinete alucinan a Nahle. Al menos dos funcionarios de primer nivel coinciden en que, junto con Manuel Bartlett, son tóxicos para la confianza, credibilidad y estabilidad económica del país.

Protactic apuesta por tecnologías
La marca Protactic no suena mucho en el mercado, pero en solo 10 años ha revolucionado el mercado de vestimenta deportiva de alto rendimiento y uso todo terreno. Fabrica ropa para actividades extremas como el ice cross, cacería, tiro, montañismo, paracaidismo, alpinismo, rápel, esquí y rafting, entre otras.
Su filosofía de negocios es diseñar y desarrollar productos con la mejor tecnología disponible a nivel global. Actualmente opera en cinco países, entre ellos México y Estados Unidos, desde donde exporta a más de 20 naciones vía su red de 100 distribuidores, quienes ofertan una gama de productos superior a los 500 skus en el portafolio de ropa, equipo y accesorios.
La firma es dirigida por Aldo González y compite con marcas de la talla de The North Face, Salomon, Cotopaxi, Patagonia, Osprey, Montbell, Marmot, Indera y Columbia. Su valor competitivo es la innovación en la industria textil, desde fibras y telas hasta tecnologías de camuflaje con micro y macro patrones con algoritmos de profundidad. Todos sus desarrollos están patentados.

 @MarioMal[email protected]
","De Europa a EU, Nahle genera desconfianza",https://www.eluniversal.com.mx/opinion/mario-maldonado/de-europa-eu-nahle-genera-desconfianza
"
“Fueron días muy duros para mí y mi familia. Cuando acudí al hospital, la angustia me invadió ante la posibilidad de que me había contagiado por el virus”, contó Andrés, un hombre de 51 años de edad, luego de salir del Hospital General número 1 del IMSS, el pasado 22 de mayo.

Desde el primer día en que ingresó al nosocomio, el estado de salud del paciente se complicó progresivamente, por lo que fue necesario incorporar equipo de ventilación mecánica por un lapso de 48 horas, además de fisioterapia pulmonar y farmacológica, dijo el médico especialista Daniel Osvaldo Villaseñor, jefe de la Unidad de Cuidados Intensivos.

Posteriormente, refirió que el paciente respondió satisfactoriamente a las diversas intervenciones médicas y a la fisioterapia pulmonar, por lo que después de ocho días de hospitalización fue dado de alta.

Expuso que en el historial clínico de Andrés no se registran factores de riesgo como diabetes, hipertensión u obesidad; no obstante, resultó positivo a la prueba de Covid-19.

“En todo ese tiempo que estuve en el hospital siempre recibí el cuidado profesional del personal de salud: médicos, enfermeras y enfermeros, trabajadoras sociales, camilleros, de limpieza. A todos quienes tuvieron una relación conmigo mientras estuve ahí, les agradezco y reconozco su atención humana”, expuso Andrés.

El hombre comentó que después de esta difícil situación, continuará bajo vigilancia médica y deberá seguir con sus ejercicios de la fisioterapia pulmonar, entre otras indicaciones, para su recuperación y bienestar.

etp
","“La angustia me invadió ante la posibilidad de haberme contagiado de coronavirus""",https://sanluis.eluniversal.com.mx/sociedad/02-06-2020/la-angustia-me-invadio-ante-la-posibilidad-de-haberme-contagiado-de-coronavirus
"
El exdirector de la Agencia de Investigación Criminal (AIC), Tomás Zerón de Lucio, solicitó un amparo para no ser detenido por diversos delitos derivados del caso Iguala.
Ante el Juez Octavo de Distrito en materias de Amparo y Juicios Federales en el Estado de México, Zerón de Lucio busca evitar que se ejecute la orden de aprehensión emitida en su contra por un juez federal en Guerrero por los delitos de desaparición forzada, tortura y contra la administración de la justicia en el caso de los 43 normalistas de Ayotzinapa.
El juez aún no admite la demanda de garantías y concedió cinco días al representante legal del exfuncionario para que exhiba el certificado digital del poder notarial que Zerón le otorgó a su favor y que precise el domicilio en el que vive.
De no cumplir con estos requerimientos, el amparo podría ser desechado.
EL UNIVERSAL informó que en marzo pasado la Interpol emitió una ficha roja contra el exdirector de la AIC y el extitular de la Policía Federal Ministerial, Carlos Gómez Arrieta.
Ambos tienen acusaciones en su conra por tortura y desaparición forzada de algunos de los detenidos en el caso de los normalistas de Ayotzinapa.
La última vez que Zerón de Lucio estuvo en México fue en octubre de 2019 y ahora se le considera prófugo de la justicia.
kl/hm
",Tomás Zerón solicita amparo contra orden de captura por caso Ayotzinapa,http://www.eluniversal.com.mx/nacion/ayotzinapa-tomas-zeron-solicita-amparo-contra-orden-de-captura
"
La Comisión de Quejas del Instituto Nacional Electoral (INE) ordenó a servidores públicos federales y locales pertenecientes a todos los partidos políticos, abstenerse de realizar entregas de bienes y servicios con el pretexto de la pandemia de SARS-CoV2 Covid-19, con fines de promoción personalizada.
“No estamos restringiendo la entrega, sino que se identifique y personalice esa entrega” presuntamente para posicionarse políticamente, lo que podría constituir una violación al artículo 134 de la Constitución, advirtió la consejera presidenta de la comisión, Claudia Zavala Pérez.
Las medidas de tutela preventiva fueron emitidas tras detectar a 63 servidores públicos federales –además de 45 a nivel local, cuyas quejas se desahogan en los Organismos Públicos Locales (OPS)- y pertenecientes a los 7 partidos nacionales y 2 locales, desplegados en todo territorio nacional o en redes sociales difundiendo su imagen, partido o cargo, con el pretexto de distribuir gel desinfectante, cubre bocas, caretas o despensas en medio de la pandemia.
Por eso Zavala llamó a todos los servidores públicos, sean legisladores o funcionarios, a cuidar el proceso electoral, los 2 en curso en Coahuila e Hidalgo, pero también “el gran proceso electoral federal que iniciará en septiembre.
Lea también: ‘Democracia, logro de todos los mexicanos’
“Es un recordatorio a los servidores públicos, pero también es una orden a que omitan esos actos que lesionan el sistema democrático. Esta autoridad como árbitro electoral”, advirtió, estará vigilante.
En sesión de la Comisión la consejera Adriana Favela reconoció que “esta una conducta generalizada en la que han incurrido servidores públicos de distintos partidos y entidades” pero hay más.
El INE está actuando para recordarles sus obligaciones y no se aprovechen de la pandemia para realizar esa presunta promoción personalizada, dijo, pues la equidad es uno de los principios que debe prevalecer en los comicios. 
El consejero Jaime Rivera insistió que la falta por la cual se emitieron las medidas cautelares de tutela preventiva no por distribuir bienes ni por ser solidarios, sino por “aprovechar las circunstancias presuntamente para promoverse”. 
En la sesión los consejeros concedieron medidas cautelares para ordenar que un conjunto de servidores públicos retire de sus redes sociales o propaganda tal promoción personalizada.  
Pero las medidas de tutela preventiva fueron emitidas para todos para que todo servidor público se abstenga de incurrir en promoción personalizada con la inclusión de nombres, logotipos, voces, imágenes, en propaganda política o en la entrega de bienes y servicios. 
grg 
",INE ordena a partidos no usar pretexto de pandemia para promoverse políticamente,http://www.eluniversal.com.mx/nacion/ine-ordena-partidos-no-usar-pretexto-de-pandemia-para-promoverse-politicamente
"
Laura Bozzo regresó este lunes a la televisión con su programa “Laura sin Censura”, tras una ausencia de cuatro años en la pantalla. La abogada regresó por la señal de Unicable  y no pasó desapercibida por los internatutas, que rápidamente la convirtieron en tendencia por la conversación que tuvo con Karla Panini y Américo Garza, la pareja más polémica del medio por el triángulo amoroso que protagonizaron con la fallecida Karla Luna.
En una entrevista realizada por videollamada, se escuchó a Américo Garza hablar del momento en el que se llevó a sus hijas tras la muerte de Karla Luna. La familia materna lanzó una alerta amber por la desaparición de las niñas luego de que él se negara a firmar un convenio con ellos, de acuerdo a Américo, pero él enfatizó que el lugar de las niñas es con él, aunque reconoció que también pueden ver a su familia materna.
“Tuve una conversación con ellos y les dije que no tengo problema en que las vean, y que no era mi intención separarlos, pero que las cosas no eran como ellos creían que debían ser”. 
También lee: Karla Panini y Américo Garza llaman ""víctimas"" a la familia de Karla Luna 
Cuando el papá de dos de los cuatro hijos de Karla Luna aseguró que las niñas Nina y Valentina tienen que estar con él, Laura contestó.
“Exacto, los derechos de los niños es lo que importa, toda esa gente que ama a Karla Luna, yo también la verdad que la admiré muchísimo al igual que a Karla Panini, ya, lo que pasó se cerró, ¿Quieren a Karla Luna, de verdad la quieren? pues entonces deberían querer a sus hijas, ¿y saben cómo es querer a sus hijas? ver que sus hijas hoy sean felices, ellas están con su papá, ellas tienen el derecho de estar con su papá, entonces en lugar de estar atacando, tirando mierda a través de las redes, si tanto aman a Karla Luna por qué carajo no se ponen frente a un espejo y dicen 'esto es lo que Karla hubiera querido que hiciera' ¡pues no señoras!, eso no es lo que Karla hubiera querido que ustedes hicieran es reconciliar a todos y que las niñas sean felices y tema cerrado”, dijo ella.
Américo dijo que todo lo que está pasando es un circo y que hay cuentas que están atacando a Karla Panini y que provienen de la familia de Luna. Panini también comentó que ha recibido amenazas.
Laura, que se convirtió en tendencia, recibió comentarios negativos y positivos en redes sociales, algunos criticando el regreso del programa y otros la “postura” que consideraron, tomó la conductora en torno al tema de Las Lavanderas.
El programa de Laura Bozzo se transmitirá de Lunes a Viernes por Unicable, a las 19 hrs.
 

Porque a Irina la insultaste y feo porque según tu se metió en un matrimonio y a la panini la defendiste aunque digas que no estas para juzgar a ella mientras que si lo haces con otras y ella si que traicionó a su ""amiga^ que decepción!
 — Zulema (@Zulema30755649) June 30, 2020

Tanto Laura como Magda Rodríguez aplaudieron que el programa se convirtiera en tendencia en esta, su noche de estreno.
 

¡#LauraSinCensura fue tendencia en México!
 @laurabozzo pic.twitter.com/MbIooW0xEM
 — Magda Rodriguez D (@magdaproducer) June 30, 2020
  
",Laura Bozzo regresa a la tv con polémica: charla con Karla Panini,http://www.eluniversal.com.mx/espectaculos/laura-bozzo-regresa-la-tv-con-polemica-charla-con-karla-panini
"
El futbol mexicano es, cada vez más, una copia de las Ligas estadounidenses. Fase regular, clasificación directa de cuatro equipos a la fase final, una reclasificación con ocho clubes, eliminación directa para encontrar al campeón. Estamos viendo y viviendo el prototipo de los llamados Playoffs en cada una de las Ligas de allá: NBA, MLB, NFL y hasta MLS.
Pero faltan varios puntos. Uno, que no tiene nada que ver con lo deportivo, es vender derechos de transmisión desde la Liga y no que cada equipo negocie por sí mismo, que las televisoras puedan adquirir ventanas de transmisión con todos los equipos, tal como lo hace la NBA con Turner y Disney en Estados Unidos, o bien como lo hace la NFL con Disney (ABC y ESPN), NBC, FOX y CBS. Igualmente aplica con la MLB en postemporada y la NCAA, deporte estudiantil, que vende carísimos derechos a distintas cadenas.
El otro punto sí es deportivo y se trata de reglamentar la pretemporada. Hoy, es un caos. Cada quien se mueve a su antojo. Ocho equipos son invitados a una copa de pretemporada, de los cuales Cruz Azul acepta participar, aunque tenga en su institución a 31 contagiados de Covid-19, lo que parece no importarle a nadie, ni al patrocinador, ni a la Liga MX, ni a la Secretaría de Salud, institución que debería poner un freno.
Porque, por más retórica de Jaime Ordiales en la videoconferencia de ayer, esta institución debe estar demasiado alerta de por qué tantos contagios. No importa si son pocos del equipo varonil, muchos del femenil o personal administrativo o del cuerpo técnico... Son un foco de atención a las autoridades de salud sobre que algo no funcionó correctamente en La Noria.
 

 
-
Otros equipos solamente ven pasar la pretemporada, sin tener partidos de preparación que les ayuden a iniciar con igualdad de circunstancias futbolísticas. La Liga mexicana se compone de 18 equipos y todos harán lo que puedan, sin importar cómo se inicie la temporada regular.
En la NFL, hay varias semanas de pretemporada, perfectamente planificadas; igualmente, en la MLB, con la Liga de la Toronja en Florida y la del Cactus en Arizona. En la NBA sucede igual y ahora la MLS iniciará un torneo que solamente es pretemporada bien organizada.
Es decir, sí importa el deporte, se enfocan a que lleguen en igualdad de circunstancias; por eso, la equidad deportiva es evidente. En el futbol mexicano aún no saben con exactitud cuántos equipos participarán en la Liga de Expansión, o cuántos partidos jugarán cada uno de los clubes antes del 24 de julio. Y entendamos que este es un verano atípico, pero siempre pasa lo mismo.
Partidos por Estados Unidos con rivales de la MLS solamente para ganar dinero y no nivel, para poner a punto a un equipo. ¿Será tiempo de reglamentar y planificar la pretemporada, por parte de la Liga MX? Claro que sí, además de que sirve como un buen instrumento de entretenimiento televisivo para ir calentando un campeonato de Liga.
Ojalá cuidaran más al deporte y existiera menos grilla, porque está claro que cada quien hace lo que se le pega la gana, hasta participar con un equipo que —dentro de su institución— tiene 31 casos de Covid-19. 
@gvlo2008 - [email protected]
","Más deporte, menos grilla",https://www.eluniversal.com.mx/opinion/gerardo-velazquez-de-leon/mas-deporte-menos-grilla
"
El Gobierno del Estado de San Luis Potosí dio a conocer que fue localizado, por las brigadas de búsqueda integradas por voluntarios, el cuerpo sin vida del menor Marcelo G., durante la tarde de este domingo, por lo que envió sus condolencias a la familia. 

El pasado viernes, el menor junto con sus padres entró a nadar a la cascada de Tamul de forma prohibida, debido a que el paraje turístico continúa cerrado por la contingencia sanitaria. Sólo la madre logró salir de la corriente, mientras que su esposo e hijo fueron arrastrados. El pasado domingo se encontró el cadáver de Rodolfo Adrián Peña Ortega de 40 años.

Al ser un lugar de difícil acceso, cerca de la cascada de Tamul, el cuerpo fue trasladado vía aérea al Servicio Médico Legista (SEMELE) de Ciudad Valles, S.L.P. 

La administración agradeció y reconoció el esfuerzo de las y los voluntarios que se sumaron a la búsqueda, así como a Protección Civil Estatal, Secretaría de Seguridad Pública del Estado, Ayuntamientos, bomberos, PC y policías municipales, entre otras corporaciones que trabajaron en la localización de las personas extraviadas.
","Localizan cuerpo sin vida de Marcelo, el menor desaparecido en la Huasteca",https://sanluis.eluniversal.com.mx/municipios/29-06-2020/localizan-cuerpo-sin-vida-de-marcelo-el-menor-desaparecido-en-la-huasteca
,Mario Maldonado,http://www.eluniversal.com.mx/autor-opinion/articulistas/mario-maldonado/mario-maldonado
"
Esta noche, nos comentan, varias personas podrían tener problemas para dormir luego de que el fiscal general de la República, Alejandro Gertz Manero, anunció que el exdirector de Petróleos Mexicanos, Emilio Lozoya, aceptó la extradición y ha comunicado que cooperará en el caso que se le sigue de sobornos de la constructora brasileña Odebrecht y el caso de la planta de Agro Nitrogenados.
Emilio Lozoya fue detenido en Málaga, España, el 12 de febrero pasado y desde entonces había venido luchando contra su extradición a México.
 ¿Por qué don Emilio, de pronto, más de cinco meses después, aceptó colaborar con la fiscalía mexicana? Se preguntan algunos miembros de la clase política.
También se preguntan si don Emilio logró amarrar una negociación para dar con un pez aún más gordo.
Hay que recordar las palabras de su abogado, Javier Coello, en distintas ocasiones y a distintos medios: Emilio Lozoya “no se mandaba solo”.
Será que, a cambio de algún beneficio legal, don Emilio apunte el dedo en otra dirección, en la dirección de quién lo mandaba. 
La respuesta pronto se sabrá, pero por lo pronto, nos hacen ver, un señalamiento espectacular de Lozoya podría ser muy valioso en el proceso electoral que está por venir en México.
Está noche algunos no podrán conciliar el sueño con la noticia que esta mañana comunicó el fiscal Gertz. 
grg 
 
 
 
",¿A quién señalará Emilio Lozoya?,https://www.eluniversal.com.mx/nacion/bajo-reserva-expres-quien-senalara-emilio-lozoya
